step,rewards,m,rewards_scaled
113,0.4639007151126862,1.0017800576525766,0.46307641240106395
114,0.4777881503105164,1.001610833312137,0.4770197510050502
115,0.4870937764644623,1.001457681911041,0.48638478216569375
116,0.5103874206542969,1.0013190794982372,0.5097150659608453
117,0.4009040892124176,1.0011936461341386,0.40042612211974127
118,0.5180193781852722,1.0010801323690126,0.5174604524009501
119,0.5226324796676636,1.000977406975095,0.5221221538326559
120,0.4960178434848785,1.0008844458190778,0.495579530241336
121,0.4443612992763519,1.0008003217713273,0.4440059516466502
122,0.4411982595920563,1.0007241955571848,0.4408789769956598
123,0.4348924160003662,1.0006553074639777,0.43460761438675705
124,0.4973532557487488,1.0005929698250022,0.49705851504806486
125,0.4972933232784271,1.0005365602087464,0.49702663856148804
126,0.4378748834133148,1.0004855152480463,0.437662391648673
127,0.5394001007080078,1.000439325049762,0.5391632327939307
128,0.5050019025802612,1.000397528130943,0.504801229890845
129,0.4893477559089661,1.0003597068323733,0.4891717974712114
130,0.5627604722976685,1.0003254831648882,0.5625773628371178
131,0.5033592581748962,1.0002945150479414,0.5032110549469239
132,0.4924000799655914,1.0002664929036438,0.4922688937987095
133,0.5501962900161743,1.0002411365728956,0.5500636495528467
134,0.481423556804657,1.000218192523327,0.4813185366986106
135,0.5392203330993652,1.000197431321578,0.5391138951305685
136,0.4657634794712067,1.0001786453450072,0.4656802878555197
137,0.4829413890838623,1.0001616467102525,0.4828633358141264
138,0.4329273700714111,1.0001462653981634,0.4328640570377578
139,0.4641681313514709,1.0001323475565627,0.4641067079626877
140,0.5219688415527344,1.000119753964017,0.5219063411995302
141,0.4719571173191071,1.0001083586393917,0.47190598222895197
142,0.4766409993171692,1.0000980475833865,0.47659427040070057
143,0.4953792691230774,1.0000887176395565,0.4953353241423305
144,0.542253315448761,1.000080275463494,0.5422097893066133
145,0.5516204833984375,1.000072636589924,0.5515804184777704
146,0.4984900057315826,1.0000657245884237,0.498457244834319
147,0.523485541343689,1.0000594702993646,0.5234544113531421
148,0.479731023311615,1.000053811142462,0.4797052098262293
149,0.5812891125679016,1.0000486904910408,0.5812608106936061
150,0.5390970706939697,1.0000440571057834,0.5390733206836553
151,0.4562812745571136,1.000039864622303,0.4562630858015273
152,0.5328423380851746,1.0000360710874407,0.5328231185758739
153,0.4515880048274994,1.0000326385396479,0.4515732661355487
154,0.5562728643417358,1.000029532629273,0.5562564366266123
155,0.4828336834907532,1.000026722274957,0.4828207814210771
156,0.567206859588623,1.0000241793527056,0.5671931452255125
157,0.5625177621841431,1.0000218784145354,0.5625054554566101
158,0.4890778660774231,1.000019796433879,0.4890681842714508
159,0.4547013640403748,1.0000179125752082,0.4546932193138872
160,0.4234500527381897,1.0000162079855694,0.42344318957708355
161,0.6046996712684631,1.0000146656059519,0.604690803111422
162,0.5406355261802673,1.0000132700005981,0.5406283520417123
163,0.4656344950199127,1.0000120072025553,0.4656289041193453
164,0.5250087976455688,1.000010864573917,0.5250030937106506
165,0.5484455227851868,1.0000098306793634,0.5484401312461065
166,0.4968820512294769,1.0000088951717339,0.4968776314176147
167,0.5375064015388489,1.0000080486884828,0.5375020753520855
168,0.5250059366226196,1.0000072827579918,0.5250021131592844
169,0.5546929240226746,1.0000065897147918,0.5546892687785953
